track_name,artist_name,album_name,duration_s,release_date,popularity,explicit,track_id,artist_id,artist_popularity,followers,genres,colab
Tentaciones,"Cruz Cafuné, ABHIR",Moonlight922,238.276,2020-01-10,57,False,78jDZMtebvn4FgOd8NgZRO,0jeYkqwckGJoHQhhXwgzk3,71,474770,,True
Vamos,Lytos,7:11,236.0,2018-12-31,0,False,0jvijAmIkus84bzEw8sSTy,4D6SZOeCXxbUpnJyxQfufX,47,226340,,False
1000 leguas,Brock Ansiolitiko,Maravilloso error,243.787,2017-03-27,42,False,0PVDDrq48EKJrQkgPoUxQj,6OvSTrmGE7sLhy0vnmfcpU,47,173369,,False
Calma - Remix,"Pedro Capó, Farruko",Calma (Remix),238.2,2018-10-05,75,False,5iwz1NiezX7WWjnCgY5TH4,4QVBYiagIaa6ZGSPMbybpy,69,1688210,"latin pop, latin",True
INTERESTELAR,Funzo & Baby Loud,PALANTE,172.106,2024-02-16,38,False,0pCj7m8LzWs7sUbdrB4j3x,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,False
Dos Problemas,Blessd,Dos Problemas,202.857,2021-04-02,53,False,6EBnSlhxg233EoP9zv5VJK,1TA5sGRlKUJXBN4ZyJuDIX,83,7105076,"reggaeton, urbano latino",False
TE CONOZCO,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,168.429,2023-09-18,45,True,0MrTHUbjsHRC8sMrfLBd65,7iK8PXO48WeuP03g8YR51W,89,19741849,"reggaeton, trap latino, urbano latino",False
Que Mas Pues - Remix,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",Sueños,305.962,2019-04-19,72,True,7fODjB7BrQTGqh0hogW6XD,77ziqFxp5gaInVrF2lj4ht,81,12078899,"reggaeton, urbano latino",True
No,"Milly, Farruko, Sech, Miky Woodz, Gigolo Y La Exce",No,245.986,2019-06-15,0,False,7sOsXS2TGrHx1A5aLZqRsu,7kXCcNRLEnblbTAppPraBp,49,70215,reggaeton,True
Conmigo (Remix),"Moncho Chavea, Omar Montes, Original Elias",Conmigo (Remix),218.0,2018-04-06,27,True,5GmGkjNKTAQVKWB2fGLCNV,7fL1kRUb9Zv1xxgOmsuUPn,62,266316,"flamenco, flamenco urbano, flamenco pop",True
Feliz Navidad,SAIKO,Saliendo del Planeta,218.282,2023-12-17,0,False,6jwpsfNdJ7cGlkoe1e6Fuf,2O8vbr4RYPpk6MRA4fio7u,74,1671218,,False
LOS PARTIES Y TU EX,Alejo,ANTES DE,199.557,2024-10-03,47,False,2RbuYyTelarjyfB4itCbdV,50sIhX3HytFEwQXZJLUZQE,64,225628,"reggaeton, urbano latino",False
Tanga de Seda,"Delaossa, Raggio, J.Moods",Tanga de Seda,218.571,2018-04-15,0,True,0VNIgD01o1FvAKt8IQkShD,5Uox3n7m4W2CoM9MmHPJwQ,73,336491,,True
El Plan,"Hard GZ, Dualy",El Plan,175.121,2022-06-23,0,False,2g97Rz3SSMib7gEkOxYHVw,79N4S7UXdjo2fAh3OHJQuB,63,344227,,True
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",Te Boté (Remix),417.92,2018-04-13,76,True,3V8UKqhEK5zBkBb6d6ub8i,5hdhHgpxyniooUiQVaPxQ0,70,5451171,"reggaeton, trap latino",True
Smokin Loud,"Al Safir, Bombony Montana",Smokin' Loud,181.224,2022-12-14,40,False,1gS0Q8S8jOaetLdL4Ji798,5NzCASNJVvcPW4uGwMRlPl,61,239434,,True
Ilegal,"Yandel, Omy de Oro",Quien Contra Mi 2,189.911,2020-07-31,38,False,3vMoVTnkX7hosHDPZxKPfD,0eHQ9o50hj6ZDNBt6Ys1sD,80,8488521,"reggaeton, urbano latino, latin",True
TU CUERPO ME LLAMA,"Ovy On The Drums, Myke Towers",CASSETTE 01,148.106,2024-03-14,60,True,2WxmURV3rffE1mlYgVxIQh,3m5qlPf2OkihLz3dRYnkPA,85,1072960,reggaeton,True
Soltera (feat. Alexio),"KEVIN ROLDAN, Alexio",Soltera,266.813,2016-07-01,46,False,04xxb9KZ8APYxbeMPtgMPo,1RBzGO6Nm3uyhUSxP7EDWO,72,5631797,"reggaeton, trap latino, urbano latino",True
Wild West,"Natos y Waor, Dope D.O.D.",Martes 13,261.333,2015-10-12,0,True,0WH5ePGTyegKPYb1rhRKXr,1QJbbsxg2wqidJj51d3otw,65,859707,,True
Airbnb,"Anuel AA, RobGz",LLNM2,254.137,2022-12-09,50,True,2IaAYf9m4Kw9C5Lf3eIbiD,2R21vXR83lH98kGeO99Y66,89,41728732,"reggaeton, trap latino, urbano latino, latin",True
Que Tu Dice?,"Mora, Omy de Oro",Primer Dia de Clases,222.608,2021-02-05,49,True,4FOJInWniTRUHBz9brFQBD,0Q8NcsJwoCbZOHHW63su5S,81,7154775,"urbano latino, trap latino, reggaeton",True
Hey Siri,Mariah Angeliq,Hey Siri,147.933,2022-04-08,30,False,5ohqJK8ieHOGIUsbw2oZqQ,0KKUc4amZyvswV2YL6WTar,62,533695,"trap latino, reggaeton",False
La Placita,"Delaossa, EAZYBOI, J.Moods",La Placita,228.292,2019-07-09,0,False,74OHxW9pnL556uodW2m6SQ,5Uox3n7m4W2CoM9MmHPJwQ,73,336491,,True
Llegamos A La Disco,"Daddy Yankee, De La Ghetto, Ñengo Flow, Arcángel, Farruko, Baby Rasta y Gringo, Alex Kyza, Kendo Kaponi",Prestige,453.36,2012-01-01,44,True,16HqQ3v8DiCxZH4oZYCG3f,4VMYDCV2IEDYJArk749S6m,88,36965039,"reggaeton, latin",True
Chulo pt.2,"Bad Gyal, Tokischa, Young Miko",Chulo pt.2,219.333,2023-06-22,71,True,0J9g1MMJDhyvOb3NWckHMm,4F4pp8NUW08JuXwnoxglpN,76,2039044,neoperreo,True
Salgamos,"KEVIN ROLDAN, Andy Rivera, Maluma",Salgamos,229.011,2013-11-01,48,False,03NMK0fydK06YxiBO9C8kM,1RBzGO6Nm3uyhUSxP7EDWO,72,5631797,"reggaeton, trap latino, urbano latino",True
Flores,Pepe,Flores,169.169,2021-09-19,0,False,5A3wpKFoUa8Qh2hWrKBd2m,2OOZH1GBHPHCZ66cVLgBnl,0,117,,False
La Vida Sin Ti,"Rels B, Lia Kali",a new star (1 9 9 3),164.47,2024-04-26,74,False,1O1VvCshhDw3XIOOcfLziL,2IMZYfNi21MGqxopj9fWx8,83,9347448,"urbano latino, trap latino",True
Por El Asterisco,"Faraón Love Shady, KEVVO",Por El Asterisco,225.989,2020-06-28,28,True,5v9M7Q4MgRLvSNIfbYdzWH,6b4jozQw0RkUzPOp2tuIEn,43,339788,reggaeton mexa,True
Feeling,Dalex,Feeling,189.374,2021-04-02,45,True,0cHuDFkcVBjuvYQxEgcpBv,0KPX4Ucy9dk82uj4GpKesn,77,5055159,reggaeton,False
Capricornio,"Al Safir, Nasta, Bombony Montana",Capricornio,197.647,2022-07-06,47,False,0WR09FNfy3wqkoFbBWgdn1,5NzCASNJVvcPW4uGwMRlPl,61,239434,,True
Mambo,"SFDK, Kaze",Inkebrantable,196.2,2023-03-10,49,False,5bfwegxw09tR5Pyw7WwAZZ,56n1NeXsTOOxjX3Z4lVMTJ,62,727008,,True
La Oportunidad (feat. Carlitos Rossy),"Danny Romero, Carlitos Rossy",La Oportunidad (feat. Carlitos Rossy),208.458,2016-06-10,27,False,0JQgW4H9uJ4IcHJbHqI9KH,30HlKUFTsqlFQsPfyv2yuM,52,383363,,True
UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,165.582,2023-10-13,69,True,5ixdmTpCmH5diBA1j154wN,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
HMB (feat. Messiah),"Farruko, Messiah",Visionary,206.693,2015-10-23,29,False,4ZcnM1hMfBg3RG3PCZQgYL,329e4yvIujISKGKz1BZZbO,84,16554868,"reggaeton, trap latino",True
Igot,Kidd Keo,Igot,195.428,2018-04-12,57,True,5Dp8iBqAjkmh3kRX9bNPM7,0VZrPa7mWAYXH4CwmYk8Km,71,2989126,"trap, argentine trap",False
Viaje Espacial (feat. Cesar AC),"Nevo Angel, Paul Married, Cesar AC",Eclipse,193.531,2021-02-24,7,True,3iGn2Oa3lAYPLvYObxsJqL,32QXlAgEc8RDhZvZGipVyw,34,8173,hyperpop,True
Ready Pa Morir,"Yung Beef, Steve Lean",A.D.R.O.M.I.C.F.M.S. 2,191.346,2015-12-25,59,True,6kFpUyaEiuKriL9bhHLZqR,1rTUwYS38LkQTlT2fhikch,69,618711,neoperreo,True
PUEBLO DE MEDALLO,"Ryan Castro, Arcángel",PUEBLO DE MEDALLO,208.941,2024-05-09,51,True,1l66Vx6g2i50WdeH6VU658,7j6DKwmjbxvpQO8h914uEz,80,3887803,reggaeton,True
Profesores,"Morad, Young Wolf Beatz",Profesores,226.666,2019-10-04,0,True,3mZFOjJplVA5PTU5zmymZB,4az97MtWmBQ5Db3GfDh9j9,81,4104389,,True
El Favorito,Zetazen,El Favorito,138.281,2022-04-22,28,False,3EBymsRD4OkHiFBAnyAFl6,66BpLv7bc0OLbr50D1cnGS,43,121486,,False
Mujerón,"Ptazeta, Villano Antillano",Mujerón,170.721,2022-08-17,45,True,2F2kre9J0uxhoap5iQyCV0,5UN0rzL594mWY2RbOtZqIN,58,191600,,True
Mas Perreo,"Ñejo, Cauty, DJ Nelson",Mas Perreo,210.041,2019-09-17,27,True,1IxLuEV2ly4J6dFya2c8zl,2OHKEe204spO7G7NcbeO2o,71,4669230,reggaeton,True
Soy Peor - Remix,"Bad Bunny, J Balvin, Ozuna, Arcángel",Soy Peor Remix,315.846,2017-06-22,66,True,1RijmOnza5p9CzaFKr8W1Y,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",True
La Bella & La Bestia,Anuel AA,La Bella & La Bestia,187.392,2017-01-01,0,True,03PGqiRgqSVM73CDQzOS9A,2R21vXR83lH98kGeO99Y66,89,41728732,"reggaeton, trap latino, urbano latino, latin",False
que putas,Feid,BAHÍA DUCATI,153.746,2020-09-11,67,True,4fcC14xEEHEYS4SClHRzOr,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",False
Juegos Prohibidos,Nicky Jam,"Greatest Hits, Vol. 1",192.156,2014-11-04,0,False,07Z5WXxcQC7FjUcJcq3z0c,1SupJlEpv7RS2tPNRaHViT,83,19762485,"reggaeton, latin",False
Arabe (feat. Many Malon & Jose Victoria),"Kiubbah Malon, Many Malon, Jose Victoria",El Final,223.653,2017-02-17,0,True,6MajVX0MeiyQPChBdHmuow,0R4YpXgtQs80wg9EA2Z3pg,40,25637,,True
Toretto,"J Balvin, Fast & Furious: The Fast Saga",Toretto (FAST X / Original Motion Picture Soundtrack),150.517,2023-05-12,48,False,2LhnVbBHUWyrDQ4m1LCPvo,1vyhD5VmyZ7KMfW5gqLgo5,89,38211105,"reggaeton, latin",True
Eres Tu (feat. Arcangel),"Ñengo Flow, Arcángel",Real G4 Life Vol. 3,210.213,2017-02-10,51,True,5vVhrkJziAgcD8w1ZqQKNv,12vb80Km0Ew53ABfJOepVz,81,6918542,"reggaeton, trap latino",True
Oye Guapa,"Lionware, Random Preset, Naturale",Mis Planes Sin Verte,156.585,2019-03-26,0,False,5qYrEYYKWZu9AByzb7TOd4,67TDVqPf5B8RQzCg2yZpBk,41,48924,,True
CNN,"Israel B, LOWLIGHT",El Ejército de un Hombre Solo,157.25,2022-10-14,36,True,42SAq5p9INspVnMiMz1xsW,16M8fuShcwX8uBDdmFZH9B,55,82608,,True
Me la Llevo,"Javi Medina, Salistre",Me la Llevo,166.597,2024-02-09,58,False,2cpl0hQYOia4tTKNVh51Lj,6dwFgF51JkLBz93ocNJ0Ol,58,43888,"flamenco, flamenco pop, flamenco urbano",True
El último verano,"Pole., 333.Empty",El último verano,200.045,2019-04-21,42,True,2QcCCbU1sOQPlZKm9MFYMY,7D62OQfwvslnxJn9DkZm2F,55,182534,,True
"Tu Me Enamoraste (Remix) [feat. Anuel, Bryant Myers, Almighty & Brytiago]","Lary Over, Anuel AA, Bryant Myers, Almighty, Brytiago","Tu Me Enamoraste (Remix) [feat. Anuel, Bryant Myers, Almighty & Brytiago]",341.0,2016-04-02,0,True,3l6TlMpgQRKGlWQeg2Q3GF,1jSjfSgDjedJdi5MoyRu78,68,5457704,"trap latino, trap, dembow, reggaeton",True
Valkirias,Al Safir,Valkirias,157.333,2020-09-06,56,True,0ILY6oFPn4rIHTneieCHwU,5NzCASNJVvcPW4uGwMRlPl,61,239434,,False
Monotonía,"Shakira, Ozuna",Monotonía,158.804,2022-10-19,73,False,6G12ZafqofSq7YtrMqUm76,0EmeFodog0BfCgMzAIvKQp,89,37712541,latin pop,True
Llámame,Maikel Delacalle,Llámame,205.573,2016-12-04,23,False,3ANcAxPquZCQ7EoqIbXW8C,2t7vyRN71qtQT18frElAnV,63,519209,"trap latino, latin r&b",False
Gata Loca,RaiNao,ahora A.K.A NAO,209.853,2022-02-24,26,False,0K8Lpq5tIGaeisr5mxvEIi,42LEQxfXLEuzdqorKBbUVN,70,228367,latin r&b,False
TENGO FE,Feid,TENGO FE,146.853,2021-07-23,51,False,0uLmfXydlSdAJusUjZ02oj,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",False
SORRY PAPI,"Bad Bunny, ABRA",EL ÚLTIMO TOUR DEL MUNDO,163.053,2020-11-27,70,True,5jZ32WOU7sqzDYbzINwMUk,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",True
Solo En Casa :(,Marc Seguí,Pinta y Colorea,169.637,2021-11-26,28,False,4qTAatR3OThcXDBFg45KTu,5FQ8tBUtIamA2hRtatrYUF,68,202938,,False
Ojos Rojos,"Matasvandals, Da Silva",Ojos Rojos,96.803,2018-08-23,0,True,4wEvmN93BDeNKanv9EQxrQ,77WwIwmDkRo6Frks1A89KM,47,87306,,True
Tusi,"Pablo Chill-E, KEVVO",Tusi,158.0,2022-11-11,28,True,7J6Qcxd2V3MUY3ETrr2y6d,2XcZshqzPKm3iZcmt73R8D,73,1612881,"chilean trap, reggaeton chileno, chilean mambo, mambo, argentine trap, urbano latino, trap latino",True
Va Mejor,"KYR4, Reality, Vnder",Va Mejor,184.0,2024-06-12,39,False,2aufU172r7DN92vbL2JOCx,1nm61H1nuw0QZ86AuH0wv2,45,46955,,True
Aguacero,Bad Bunny,Un Verano Sin Ti,210.989,2022-05-06,77,True,2uflssWlCaJ6CbTMOsUpNI,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
K 2X3,Benetti,K 2X3,211.833,2023-10-26,27,False,15tDrv6pxaxsDAs3Ot4P3l,4J7Z7Qhrki8zbrpHNCtjXw,18,858,,False
Toy en el Mic,"Bizarrap, Milo j",en dormir sin Madrid,137.053,2023-10-04,70,True,3DeZc9cOc1DM8YNoJV8lAv,716NhGYqD1jl2wI1Qkgq36,81,17758951,"argentine trap, trap latino, urbano latino",True
Bbs Freestyle 1.3,"Israel B, LOWLIGHT","Bbs, Vol. 1",94.677,2021-03-19,29,True,3eoeKrBSYFYL7vjvVMhuez,16M8fuShcwX8uBDdmFZH9B,55,82608,,True
Solamente Tu,"Liderj, Oscar el Ruso, Irrita el Indio",Solamente Tu,133.572,2020-03-05,60,False,7wFeqlk1zfBqx5UBDZgOZd,4oFwW8GNt4Seyt1dK3ij2S,59,104838,"flamenco, flamenco urbano, flamenco pop",True
Foreign,Kidd Keo,Old Times in Gotham,266.165,2017-09-23,51,True,1nMCaepTVQRf6aCwLOs3u3,0VZrPa7mWAYXH4CwmYk8Km,71,2989126,"trap, argentine trap",False
SI NO TE VEO,Rels B,Happy Birthday Flakko,207.64,2019-10-17,59,True,1SyBiNHbjrxMa93higpFce,2IMZYfNi21MGqxopj9fWx8,83,9347448,"urbano latino, trap latino",False
Jangueo,"Arkey-O, Almighty, Ñengo Flow, Wisin",Jangueo,212.727,2022-06-10,32,True,6mgNiJ6pJS5SwvqxhEiMHj,4IiSkchFzuQDd1Y5gOQozC,18,1803,,True
Espuma y Arrecife (feat. Los Gaiteros de San Jacinto),"Vicente Garcia, Los Gaiteros de San Jacinto",A la Mar,244.066,2016-08-26,57,False,4zI20oWjDbnkpaXny0J3b5,2Otnykd696YidQYfEGVmNq,62,476837,"spanish-language reggae, bachata",True
Mi Puta,Ele A El Dominio,Mi Puta,219.909,2017-01-04,70,True,2dIb0TIw2UJDQJGZTFkceR,4SzD0wClEg9NKVJZbCRFqS,70,2282123,"trap latino, trap",False
Titerita 4A3,"Juseph, Pana YMB",Titerita 4A3,192.331,2023-05-10,0,False,0LPPSyQVVSUwVN3WZkJuvV,5kgDdP7a4TsvkF08gpJGX0,61,37985,,True
Hijueputismo,"KEVVO, Ñengo Flow",Hijueputismo,222.797,2019-05-20,0,True,0UINyinFKAGc4c1BF2CVVs,4QrBoWLm2WNlPdbFhmlaUZ,64,589185,reggaeton,True
ME VA KABRXXN,"Chris Jedi, Gaby Music, Dei V, Kendo Kaponi",LOS MARCIANOS Vol.1: Dei V Version,256.0,2024-02-09,54,True,09pwpFDIkZ1FrvEHdmMg6F,0qTZZWLzuD59Un5r1speHm,69,2742280,"trap latino, reggaeton, urbano latino",True
Ruleta Rusa,KEVIN ROLDAN,The Beginning,218.666,2017-01-20,54,False,662buKU5f4M2CK5azWNWkk,1RBzGO6Nm3uyhUSxP7EDWO,72,5631797,"reggaeton, trap latino, urbano latino",False
Mil Maneras de Morir,3AM,Mil Maneras de Morir,175.0,2022-11-23,54,False,7hmI4j25JJWODg80sWNTWS,1LU7BxbUvvuA4eNDdEO22D,65,538211,latin r&b,False
Me Llamas,"Arcángel, Mark B., De La Ghetto, Bad Bunny, Amenazzy",Me Llamas,327.999,2016-11-09,57,True,3LgtCt7CVhMvNSMGoQD9i1,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
La Luz,"Wisin & Yandel, Maluma","Los Campeones del Pueblo ""The Big Leagues""",225.12,2018-12-14,41,False,53Zjas25qARnEB1mCtlsQH,1wZtkThiXbVNtj6hee6dz9,82,8430003,"reggaeton, urbano latino",True
Fuck Fame,"Natos y Waor, Cheb Ruben",Caja Negra,210.0,2014-02-03,37,True,70R7X2jjdeMWi310KrSqvh,1QJbbsxg2wqidJj51d3otw,65,859707,,True
Barranquilla Bajo Cero,"Beéle, Myke Towers, Feid",Barranquilla Bajo Cero,246.214,2022-05-27,68,False,02mhtclidb7Jpf1gwEasJh,7a0XAaPaK2aDSqa8p3QnC7,88,1527917,"pop urbano, reggaeton",True
Gladiador,Eladio Carrion,SEN2 KBRN VOL. 2,187.012,2022-11-18,56,True,2sY92LRATo3fwPzmDo0wwt,5XJDexmWFLWOkjOEjOVX3e,85,8649828,"trap latino, urbano latino, trap",False
One Way,Darell,LVV the Real Rondon,207.241,2020-10-22,21,True,1yr8EqLjRbL7S6KM6dTymi,1TtXnWcUs0FCkaZDPGYHdf,78,4654316,"reggaeton, trap latino, dembow, urbano latino",False
MAREA,Justin Quiles,PERMANENTE,120.0,2024-08-01,32,True,70OQcScSTSTVaVVAexErSy,14zUHaJZo1mnYtn6IBRaRP,78,4877172,reggaeton,False
Superman Sin Capa,El Super Nuevo,Superman Sin Capa,219.48,2019-12-25,0,True,2Hs6Jz7tMEYJrRJXKX13Ie,3hWKGRKwr78bhxvErSJBdu,50,116382,dembow,False
BOOKER T,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,156.43,2020-11-27,75,True,26w9NTiE9NGjW1ZvIOd1So,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
Touchdown,"Kidd Keo, Alemán",Touchdown,193.5,2018-05-24,63,True,1g2pomnU3K9f0f5wW4k0N0,0VZrPa7mWAYXH4CwmYk8Km,71,2989126,"trap, argentine trap",True
Toretto,Eladio Carrion,Monarca,183.0,2021-01-08,52,True,73ERt6sbMtVNgo4PTROP3z,5XJDexmWFLWOkjOEjOVX3e,85,8649828,"trap latino, urbano latino, trap",False
蓝 - Cuéntamelo,DELLAFUENTE,蓝,169.9,2016-12-22,0,False,0KZ20aWdLNSfnm5wnUYY53,4bJh7sMPcVRiqe5jlnsWQV,70,1124096,"flamenco urbano, flamenco",False
Tu Eres Un Bom Bom - Remix,"Kafu Banton, Bad Gyal",Tu Eres Un Bom Bom (Remix),173.453,2020-04-10,56,False,2635EEV2Oi6wg6GV2TPYVx,5RLb16s3zfrdWdRF0l7xij,49,88278,"spanish-language reggae, dancehall",True
Se Supone - Remix,"JHAYCO, Darell, Ñengo Flow, Almighty, Miky Woodz, Myke Towers",Se Supone (RMX),352.64,2018-03-30,0,True,7zL0KtR0naotQtDaANBOnW,6nVcHLIgY5pE2YCl8ubca1,83,8683507,"reggaeton, trap latino, urbano latino",True
La Prision,Ñengo Flow,La Prision,197.346,2019-11-29,48,False,6W7rpcXo9vWeDKY0HWM2e6,12vb80Km0Ew53ABfJOepVz,81,6918542,"reggaeton, trap latino",False
FULANITO,"Becky G, El Alfa",FULANITO,158.531,2021-06-03,61,False,59L8x0xy8njj75vzVCPMqg,4obzFoKoKRHIphyHzJ35G3,78,16215002,"reggaeton, latin",True
Lady,Mendez,Made in Chile,208.735,2014-01-24,58,False,62gT2j7tl48z4cZEwQYcd9,5z9PI0y6MRnL9BCHOI5ilL,44,25378,,False
No Es Algo Humano,"Kaydy Cain, Los del Control",No Es Algo Humano,223.389,2020-02-25,0,False,4yoJV4UEe8UfxxwYLxGTIJ,4nXXIxTneJksvGXrlmX8oA,60,529587,neoperreo,True
La vida padre,ToteKing,Luces fuera,147.169,2024-04-16,34,True,3w0tO3yKK0pAmcL2SWTuY4,224rbIjYbXaTI7lnP2ZMNJ,53,278464,,False
BABY HELLO,"Rauw Alejandro, Bizarrap",BABY HELLO,222.461,2023-06-23,70,True,2SOvWt6igzXViIjIiWNWEP,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",True
No y No,Morad,No y No,255.319,2022-02-25,53,True,2QyTXB4a7l7NBBceBhXt5e,4az97MtWmBQ5Db3GfDh9j9,81,4104389,,False
Nota,"Eladio Carrion, Nicki Nicole",Nota,159.482,2022-05-19,64,True,2rm9Jixn9sLzTM6PF8u8AH,5XJDexmWFLWOkjOEjOVX3e,85,8649828,"trap latino, urbano latino, trap",True
Es Peligroso Asomarse al Interior,"Delaossa, J.Moods",Un Perro Andaluz,185.759,2019-04-28,48,True,2L0ZgEm5dpPO3QQUsN0EYT,5Uox3n7m4W2CoM9MmHPJwQ,73,336491,,True
Tu Gato Favorito,"Luigi 21 Plus, Farruko",Back to Basics,200.746,2016-08-05,0,True,5Z9FuLEqhn3h65jMeWCxcp,77GVmrLGuxNEvj2ibvT62v,66,1489098,reggaeton,True
A Escondidas,"$kyhook, Morad",Moonchies,217.959,2019-06-07,67,False,44aqOr4450KjyEZuW9Ekpm,0lxgPYvUjEApUKpZmr61IE,51,27873,cloud rap,True
Piel de Cordero,"Quevedo, La Pantera",Piel de Cordero,213.647,2021-08-07,70,False,04d4GpLedinwpfctvgOIhY,52iwsT98xCoGgiGntTiR7K,84,5845279,,True
Mala Conducta - Remix,"Alexis y Fido, Franco ""El Gorilla"", Arcángel, De La Ghetto",Mala Conducta (Remix),355.317,2010-01-01,0,True,7auA5mbZrI3wJF4QuEnOQh,7tU1VKOuxiNZwBZC6RHidA,68,5306621,"reggaeton, urbano latino",True
qué le pasa conmigo?,"Nicki Nicole, Rels B",qué le pasa conmigo?,167.251,2023-04-19,59,False,4TrYGTVgWOe2s3ZPn5qFTa,2UZIAOlrnyZmyzt1nuXr9y,79,8394254,argentine trap,True
Tú y Yo,Lionware,Tú y Yo,187.456,2021-10-22,22,False,5Y8ALRE9AKimg9tHXykkwP,67TDVqPf5B8RQzCg2yZpBk,41,48924,,False
"Trueno: Bzrp Freestyle Sessions, Vol. 6","Bizarrap, Trueno","Trueno: Bzrp Freestyle Sessions, Vol. 6",199.391,2019-06-30,65,False,4jTKJOFxaqEcm558JYi4Dh,716NhGYqD1jl2wI1Qkgq36,81,17758951,"argentine trap, trap latino, urbano latino",True
Tranquilísimo,"Israel B, C. Tangana, LOWLIGHT",Tranquilísimo,143.179,2021-07-22,0,False,3znlxKwQTRVrrerCcZPus2,16M8fuShcwX8uBDdmFZH9B,55,82608,,True
Suave (Remix),"El Alfa, Plan B, Bryant Myers, Noriel, Jon Z, Miky Woodz",Suave (Remix),305.5,2018-08-24,61,True,0alWUvsJHk83HVWCnyCG51,2oQX8QiMXOyuqbcZEFsZfm,79,3962078,"dembow, urbano latino, latin",True
Entre la Playa Ella y Yo,"Big Yamo, Vato 18k",Big Yamo o Nada,185.077,2013-04-27,68,False,1tvdNGCcgAhYaYq7ouIYGJ,1a2HwAlOE2wUPmNisvZxSw,58,60744,reggaeton,True
Te Acuerdas De Mí,"J Balvin, Yandel",JOSE,104.066,2021-09-10,49,False,3EgHkFBGUu7NHZspAdiy0D,1vyhD5VmyZ7KMfW5gqLgo5,89,38211105,"reggaeton, latin",True
París,Balastegui,París,210.651,2020-02-23,0,True,7j2dX5fvUijN4tEwimuXK0,7jWiDNxewTDdbXvmPQ2p5Y,23,8609,,False
Soltera (feat. Farruko & Ñengo Flow),"Arcángel, DJ Luian, Farruko, Ñengo Flow",Los Favoritos,287.826,2015-12-18,46,False,6a4Z8v093q5q2tQgYwnWWe,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Aviones de Barro,"Shoren, Serko, CCF",Aviones de Barro,232.8,2024-03-21,37,False,0ou2q5LQAB7aaT7WCoeeo9,6MRCWn4BaMCrfxzseImRuN,40,22519,,True
Te Lo Meto Yo,"Pepe Quintana, Bad Bunny, Arcángel, Farruko, Lary Over, Tempo",Te Lo Meto Yo,388.153,2017-01-19,55,True,0lj1MuedLy7ZNo3AWcLIHp,7LXdYckhvHWU4ejXbkHa3N,59,971512,"trap latino, trap, reggaeton",True
Si No Le Contesto,Plan B,House of Pleasure,221.52,2010-07-20,79,False,6NdKkfo7o6IH1Op0jsBDjN,2jSGzJw0ebJLu7OLVSOcBP,80,5865372,reggaeton,False
Si Quieren Frontear,"Duki, De La Ghetto, Quevedo",Si Quieren Frontear,200.337,2022-03-31,64,True,6bQ5823aHmFVKLZW8E7rRo,1bAftSH8umNcGZ0uyV7LMg,84,12497755,"argentine trap, trap, trap latino",True
Ángel,Nach,Un Día En Suburbia,247.96,2008-05-27,38,False,1yFUG2e8GHc7VW5MoObmdu,66ArjpKRgw8vYBf9yhktto,60,875173,"latin hip hop, rap",False
Follow,"KAROL G, Anuel AA",Follow,203.093,2020-04-01,66,False,2w1rq80FIrbxeJy9WYURxw,790FomKkXshlbRYZFtlgla,89,56248666,"reggaeton, latin, urbano latino",True
Como Sol y Luna,"Denom, Costa, DRED BEY",Como Sol y Luna,149.333,2022-12-20,0,True,64DVxJFMUiK2Zfc67YutJb,0fwnNjAay5ZHP5bAd63g8Y,51,146051,,True
Bars II,"Last Good Kid on Earth, Sofos",Bars II,198.43,2020-06-30,10,True,0gNH7NxLIHimqMZ7ozMWNJ,2UzjK20TpajLR5MrWRHote,10,563,,True
Polbo,Arce,Polbo,162.5,2023-03-09,0,True,1oSx5BHxTuxUNZtWRRcJM8,7eH1UUCyxL8Wf9PztvvPJ6,57,374955,,False
Perdío,"Mayo 214, Forest Keed, Seijas",Perdío,218.081,2022-07-12,0,True,50GXEGufdnhKdrSkwNvA67,7uXKIO6VDeOCo6ImWZpZJn,49,96703,,True
